organism,contig,position
518637.PRJNA29269,518637.PRJNA29269.ABYT01000057,1997112
518637.PRJNA29269,518637.PRJNA29269.ABYT01000071,2052409
518637.PRJNA29269,518637.PRJNA29269.ABYT01000074,2065034
518637.PRJNA29269,518637.PRJNA29269.ABYT01000077,2130582
518637.PRJNA29269,518637.PRJNA29269.ABYT01000079,2142071
518637.PRJNA29269,518637.PRJNA29269.ABYT01000078,2169415
518637.PRJNA29269,518637.PRJNA29269.ABYT01000158,2172580
518637.PRJNA29269,518637.PRJNA29269.ABYT01000159,2173840
518637.PRJNA29269,518637.PRJNA29269.ABYT01000153,2174523
518637.PRJNA29269,518637.PRJNA29269.ABYT01000126,2175993
518637.PRJNA29269,518637.PRJNA29269.ABYT01000152,2198470
518637.PRJNA29269,518637.PRJNA29269.ABYT01000070,2199029
518637.PRJNA29269,518637.PRJNA29269.ABYT01000072,2216433
518637.PRJNA29269,518637.PRJNA29269.ABYT01000075,2248772
518637.PRJNA29269,518637.PRJNA29269.ABYT01000076,2255847
518637.PRJNA29269,518637.PRJNA29269.ABYT01000123,2287496
518637.PRJNA29269,518637.PRJNA29269.ABYT01000122,2304464
518637.PRJNA29269,518637.PRJNA29269.ABYT01000121,2314760
518637.PRJNA29269,518637.PRJNA29269.ABYT01000125,2335831
518637.PRJNA29269,518637.PRJNA29269.ABYT01000137,2340642
518637.PRJNA29269,518637.PRJNA29269.ABYT01000022,2341321
518637.PRJNA29269,518637.PRJNA29269.ABYT01000000,2358271
518637.PRJNA29269,518637.PRJNA29269.ABYT01000002,2358432
518637.PRJNA29269,518637.PRJNA29269.ABYT01000004,2362185
518637.PRJNA29269,518637.PRJNA29269.ABYT01000005,2376455
518637.PRJNA29269,518637.PRJNA29269.ABYT01000129,2400761
518637.PRJNA29269,518637.PRJNA29269.ABYT01000128,2403319
537011.PRJNA30025,537011.PRJNA30025.GG703853,0
537011.PRJNA30025,537011.PRJNA30025.GG703852,493568
537011.PRJNA30025,537011.PRJNA30025.GG703857,1360389
537011.PRJNA30025,537011.PRJNA30025.GG703855,1553579
537011.PRJNA30025,537011.PRJNA30025.GG703854,1847941
537011.PRJNA30025,537011.PRJNA30025.GG703859,2290289
537011.PRJNA30025,537011.PRJNA30025.GG703858,2446241
537011.PRJNA30025,537011.PRJNA30025.GG703856,2604443
537011.PRJNA30025,537011.PRJNA30025.GG703876,2808799
537011.PRJNA30025,537011.PRJNA30025.GG703872,2809672
537011.PRJNA30025,537011.PRJNA30025.GG703875,2816950
537011.PRJNA30025,537011.PRJNA30025.GG703878,2818525
537011.PRJNA30025,537011.PRJNA30025.GG703871,2819249
537011.PRJNA30025,537011.PRJNA30025.GG703870,2827563
537011.PRJNA30025,537011.PRJNA30025.GG703873,2836848
537011.PRJNA30025,537011.PRJNA30025.GG703874,2841747
537011.PRJNA30025,537011.PRJNA30025.GG703877,2845216
537011.PRJNA30025,537011.PRJNA30025.GG703868,2846070
537011.PRJNA30025,537011.PRJNA30025.GG703869,2868079
537011.PRJNA30025,537011.PRJNA30025.GG703862,2884515
537011.PRJNA30025,537011.PRJNA30025.GG703863,2981033
537011.PRJNA30025,537011.PRJNA30025.GG703860,3072204
537011.PRJNA30025,537011.PRJNA30025.GG703861,3194120
537011.PRJNA30025,537011.PRJNA30025.GG703866,3312114
537011.PRJNA30025,537011.PRJNA30025.GG703867,3351782
537011.PRJNA30025,537011.PRJNA30025.GG703864,3378643
537011.PRJNA30025,537011.PRJNA30025.GG703865,3456879
547043.PRJNA30373,547043.PRJNA30373.ABXX02000017,0
547043.PRJNA30373,547043.PRJNA30373.ABXX02000015,1338
547043.PRJNA30373,547043.PRJNA30373.ABXX02000016,2540
547043.PRJNA30373,547043.PRJNA30373.ABXX02000014,4014
547043.PRJNA30373,547043.PRJNA30373.ABXX02000012,5694
547043.PRJNA30373,547043.PRJNA30373.ABXX02000010,7462
547043.PRJNA30373,547043.PRJNA30373.ABXX02000011,9602
547043.PRJNA30373,547043.PRJNA30373.ABXX02000028,11841
547043.PRJNA30373,547043.PRJNA30373.ABXX02000024,12648
547043.PRJNA30373,547043.PRJNA30373.ABXX02000023,13513
547043.PRJNA30373,547043.PRJNA30373.ABXX02000022,14592
547043.PRJNA30373,547043.PRJNA30373.ABXX02000029,15608
547043.PRJNA30373,547043.PRJNA30373.ABXX02000027,16331
547043.PRJNA30373,547043.PRJNA30373.ABXX02000026,17171
547043.PRJNA30373,547043.PRJNA30373.ABXX02000025,18036
547043.PRJNA30373,547043.PRJNA30373.ABXX02000021,18878
547043.PRJNA30373,547043.PRJNA30373.ABXX02000020,19946
547043.PRJNA30373,547043.PRJNA30373.ABXX02000030,21015
547043.PRJNA30373,547043.PRJNA30373.ABXX02000031,21716
547043.PRJNA30373,547043.PRJNA30373.ABXX02000032,22338
547043.PRJNA30373,547043.PRJNA30373.ABXX02000033,22872
547043.PRJNA30373,547043.PRJNA30373.ABXX02000034,23394
547043.PRJNA30373,547043.PRJNA30373.ABXX02000035,23917
547043.PRJNA30373,547043.PRJNA30373.ABXX02000036,24441
547043.PRJNA30373,547043.PRJNA30373.ABXX02000005,24949
547043.PRJNA30373,547043.PRJNA30373.ABXX02000004,169244
547043.PRJNA30373,547043.PRJNA30373.ABXX02000007,345906
547043.PRJNA30373,547043.PRJNA30373.ABXX02000006,434275
547043.PRJNA30373,547043.PRJNA30373.ABXX02000001,548571
547043.PRJNA30373,547043.PRJNA30373.ABXX02000003,1164484
547043.PRJNA30373,547043.PRJNA30373.ABXX02000002,1706786
547043.PRJNA30373,547043.PRJNA30373.ABXX02000009,2277544
547043.PRJNA30373,547043.PRJNA30373.ABXX02000008,2280612
547043.PRJNA30373,547043.PRJNA30373.ABXX02000013,2300648
547043.PRJNA30373,547043.PRJNA30373.ABXX02000018,2302464
547043.PRJNA30373,547043.PRJNA30373.ABXX02000019,2303714
562.PRJNA242851,562.PRJNA242851.CP009859,0
568816.PRJNA32215,568816.PRJNA32215.CP003058,0
585394.PRJNA33399,585394.PRJNA33399.CP003040,0
626939.PRJNA48505,626939.PRJNA48505.GL830909,0
626939.PRJNA48505,626939.PRJNA48505.GL830908,2201
626939.PRJNA48505,626939.PRJNA48505.GL830905,14270
626939.PRJNA48505,626939.PRJNA48505.GL830904,33846
626939.PRJNA48505,626939.PRJNA48505.GL830907,40340
626939.PRJNA48505,626939.PRJNA48505.GL830906,106291
626939.PRJNA48505,626939.PRJNA48505.GL830901,107192
626939.PRJNA48505,626939.PRJNA48505.GL830900,118397
626939.PRJNA48505,626939.PRJNA48505.GL830903,143133
626939.PRJNA48505,626939.PRJNA48505.GL830902,156812
626939.PRJNA48505,626939.PRJNA48505.GL830879,171323
626939.PRJNA48505,626939.PRJNA48505.GL830878,232795
626939.PRJNA48505,626939.PRJNA48505.GL830918,233422
626939.PRJNA48505,626939.PRJNA48505.GL830919,234435
626939.PRJNA48505,626939.PRJNA48505.GL830916,330185
626939.PRJNA48505,626939.PRJNA48505.GL830917,366312
626939.PRJNA48505,626939.PRJNA48505.GL830914,371905
626939.PRJNA48505,626939.PRJNA48505.GL830915,374495
626939.PRJNA48505,626939.PRJNA48505.GL830912,375999
626939.PRJNA48505,626939.PRJNA48505.GL830913,394713
626939.PRJNA48505,626939.PRJNA48505.GL830910,398527
626939.PRJNA48505,626939.PRJNA48505.GL830911,399395
626939.PRJNA48505,626939.PRJNA48505.GL830843,408889
626939.PRJNA48505,626939.PRJNA48505.GL830857,410655
626939.PRJNA48505,626939.PRJNA48505.GL830856,483236
626939.PRJNA48505,626939.PRJNA48505.GL830855,484877
626939.PRJNA48505,626939.PRJNA48505.GL830854,521332
626939.PRJNA48505,626939.PRJNA48505.GL830853,545191
626939.PRJNA48505,626939.PRJNA48505.GL830852,547009
626939.PRJNA48505,626939.PRJNA48505.GL830851,591367
626939.PRJNA48505,626939.PRJNA48505.GL830850,631627
626939.PRJNA48505,626939.PRJNA48505.GL830859,633468
626939.PRJNA48505,626939.PRJNA48505.GL830858,642405
626939.PRJNA48505,626939.PRJNA48505.GL830848,645764
626939.PRJNA48505,626939.PRJNA48505.GL830849,709591
626939.PRJNA48505,626939.PRJNA48505.GL830844,767729
626939.PRJNA48505,626939.PRJNA48505.GL830845,788008
626939.PRJNA48505,626939.PRJNA48505.GL830846,813434
626939.PRJNA48505,626939.PRJNA48505.GL830847,827839
626939.PRJNA48505,626939.PRJNA48505.GL830893,871059
626939.PRJNA48505,626939.PRJNA48505.GL830892,871652
626939.PRJNA48505,626939.PRJNA48505.GL830891,894110
626939.PRJNA48505,626939.PRJNA48505.GL830890,894745
626939.PRJNA48505,626939.PRJNA48505.GL830897,897783
626939.PRJNA48505,626939.PRJNA48505.GL830896,899648
626939.PRJNA48505,626939.PRJNA48505.GL830895,920891
626939.PRJNA48505,626939.PRJNA48505.GL830894,932836
626939.PRJNA48505,626939.PRJNA48505.GL830899,934352
626939.PRJNA48505,626939.PRJNA48505.GL830898,938005
626939.PRJNA48505,626939.PRJNA48505.GL830868,953775
626939.PRJNA48505,626939.PRJNA48505.GL830864,954971
626939.PRJNA48505,626939.PRJNA48505.GL830875,986543
626939.PRJNA48505,626939.PRJNA48505.GL830874,1054799
626939.PRJNA48505,626939.PRJNA48505.GL830877,1062971
626939.PRJNA48505,626939.PRJNA48505.GL830876,1080526
626939.PRJNA48505,626939.PRJNA48505.GL830871,1081932
626939.PRJNA48505,626939.PRJNA48505.GL830870,1115317
626939.PRJNA48505,626939.PRJNA48505.GL830872,1151564
626939.PRJNA48505,626939.PRJNA48505.GL830933,1170185
626939.PRJNA48505,626939.PRJNA48505.GL830888,1171844
626939.PRJNA48505,626939.PRJNA48505.GL830889,1243140
626939.PRJNA48505,626939.PRJNA48505.GL830884,1265048
626939.PRJNA48505,626939.PRJNA48505.GL830885,1352389
626939.PRJNA48505,626939.PRJNA48505.GL830886,1358846
626939.PRJNA48505,626939.PRJNA48505.GL830887,1389181
626939.PRJNA48505,626939.PRJNA48505.GL830880,1407294
626939.PRJNA48505,626939.PRJNA48505.GL830881,1410924
626939.PRJNA48505,626939.PRJNA48505.GL830882,1420367
626939.PRJNA48505,626939.PRJNA48505.GL830883,1432647
626939.PRJNA48505,626939.PRJNA48505.GL830869,1477190
626939.PRJNA48505,626939.PRJNA48505.GL830866,1482532
626939.PRJNA48505,626939.PRJNA48505.GL830867,1516440
626939.PRJNA48505,626939.PRJNA48505.GL830865,1518272
626939.PRJNA48505,626939.PRJNA48505.GL830862,1520064
626939.PRJNA48505,626939.PRJNA48505.GL830863,1526591
626939.PRJNA48505,626939.PRJNA48505.GL830860,1630552
626939.PRJNA48505,626939.PRJNA48505.GL830861,1643883
626939.PRJNA48505,626939.PRJNA48505.GL830927,1666423
626939.PRJNA48505,626939.PRJNA48505.GL830926,1680762
626939.PRJNA48505,626939.PRJNA48505.GL830925,1681602
626939.PRJNA48505,626939.PRJNA48505.GL830924,1699070
626939.PRJNA48505,626939.PRJNA48505.GL830923,1699505
626939.PRJNA48505,626939.PRJNA48505.GL830922,1703582
626939.PRJNA48505,626939.PRJNA48505.GL830921,1721302
626939.PRJNA48505,626939.PRJNA48505.GL830920,1721841
626939.PRJNA48505,626939.PRJNA48505.GL830929,1723366
626939.PRJNA48505,626939.PRJNA48505.GL830928,1725698
626939.PRJNA48505,626939.PRJNA48505.GL830873,1798042
626939.PRJNA48505,626939.PRJNA48505.GL830930,1834322
626939.PRJNA48505,626939.PRJNA48505.GL830931,1941764
626939.PRJNA48505,626939.PRJNA48505.GL830932,1957521
626939.PRJNA48505,626939.PRJNA48505.GL830934,1958247
626939.PRJNA48505,626939.PRJNA48505.GL830935,1982215
626939.PRJNA48505,626939.PRJNA48505.GL830936,1983204
626939.PRJNA48505,626939.PRJNA48505.GL830937,2044449
626939.PRJNA48505,626939.PRJNA48505.GL830938,2045103
657309.PRJNA39177,657309.PRJNA39177.FP929033,0
657313.PRJNA39169,657313.PRJNA39169.FP929055,0
657318.PRJNA39159,657318.PRJNA39159.FP929042,0
657319.PRJNA39157,657319.PRJNA39157.FP929044,0
657321.PRJNA39153,657321.PRJNA39153.FP929051,0
657323.PRJNA39149,657323.PRJNA39149.FP929053,0
665950.PRJNA40027,665950.PRJNA40027.GL890534,0
665950.PRJNA40027,665950.PRJNA40027.GL890542,1409
665950.PRJNA40027,665950.PRJNA40027.GL890543,2126
665950.PRJNA40027,665950.PRJNA40027.GL890540,2815
665950.PRJNA40027,665950.PRJNA40027.GL890541,3578
665950.PRJNA40027,665950.PRJNA40027.GL890546,4325
665950.PRJNA40027,665950.PRJNA40027.GL890547,4902
665950.PRJNA40027,665950.PRJNA40027.GL890544,5450
665950.PRJNA40027,665950.PRJNA40027.GL890545,6131
665950.PRJNA40027,665950.PRJNA40027.GL890537,6736
665950.PRJNA40027,665950.PRJNA40027.GL890536,7858
665950.PRJNA40027,665950.PRJNA40027.GL890535,9106
665950.PRJNA40027,665950.PRJNA40027.GL890533,10462
665950.PRJNA40027,665950.PRJNA40027.GL890532,11968
665950.PRJNA40027,665950.PRJNA40027.GL890531,13600
665950.PRJNA40027,665950.PRJNA40027.GL890530,15319
665950.PRJNA40027,665950.PRJNA40027.GL890539,17075
665950.PRJNA40027,665950.PRJNA40027.GL890538,17885
665950.PRJNA40027,665950.PRJNA40027.GL890520,18954
665950.PRJNA40027,665950.PRJNA40027.GL890521,942573
665950.PRJNA40027,665950.PRJNA40027.GL890522,1861722
665950.PRJNA40027,665950.PRJNA40027.GL890523,2239487
665950.PRJNA40027,665950.PRJNA40027.GL890524,2609725
665950.PRJNA40027,665950.PRJNA40027.GL890525,2919023
665950.PRJNA40027,665950.PRJNA40027.GL890526,3103411
665950.PRJNA40027,665950.PRJNA40027.GL890527,3110901
665950.PRJNA40027,665950.PRJNA40027.GL890528,3113972
665950.PRJNA40027,665950.PRJNA40027.GL890529,3116241
702459.PRJNA42863,702459.PRJNA42863.CP001840,0
717959.PRJNA45913,717959.PRJNA45913.FP929032,0
717962.PRJEA45861,717962.PRJEA45861.FP929038,0
718255.PRJNA45953,718255.PRJNA45953.FP929050,0
742722.PRJNA46367,742722.PRJNA46367.ADLA01000103,0
742722.PRJNA46367,742722.PRJNA46367.ADLA01000102,528
742722.PRJNA46367,742722.PRJNA46367.ADLA01000101,1059
742722.PRJNA46367,742722.PRJNA46367.ADLA01000100,1593
742722.PRJNA46367,742722.PRJNA46367.ADLA01000105,2142
742722.PRJNA46367,742722.PRJNA46367.ADLA01000104,2655
742722.PRJNA46367,742722.PRJNA46367.ADLA01000077,3173
742722.PRJNA46367,742722.PRJNA46367.ADLA01000076,5321
742722.PRJNA46367,742722.PRJNA46367.ADLA01000075,7526
742722.PRJNA46367,742722.PRJNA46367.ADLA01000074,9830
742722.PRJNA46367,742722.PRJNA46367.ADLA01000073,12205
742722.PRJNA46367,742722.PRJNA46367.ADLA01000070,17359
742722.PRJNA46367,742722.PRJNA46367.ADLA01000079,19414
742722.PRJNA46367,742722.PRJNA46367.ADLA01000078,21507
742722.PRJNA46367,742722.PRJNA46367.ADLA01000068,23627
742722.PRJNA46367,742722.PRJNA46367.ADLA01000069,25263
742722.PRJNA46367,742722.PRJNA46367.ADLA01000063,26729
742722.PRJNA46367,742722.PRJNA46367.ADLA01000091,37139
742722.PRJNA46367,742722.PRJNA46367.ADLA01000090,37967
742722.PRJNA46367,742722.PRJNA46367.ADLA01000093,38796
742722.PRJNA46367,742722.PRJNA46367.ADLA01000092,39532
742722.PRJNA46367,742722.PRJNA46367.ADLA01000095,40338
742722.PRJNA46367,742722.PRJNA46367.ADLA01000094,41016
742722.PRJNA46367,742722.PRJNA46367.ADLA01000097,41718
742722.PRJNA46367,742722.PRJNA46367.ADLA01000096,42314
742722.PRJNA46367,742722.PRJNA46367.ADLA01000060,42958
742722.PRJNA46367,742722.PRJNA46367.ADLA01000061,65587
742722.PRJNA46367,742722.PRJNA46367.ADLA01000064,82535
742722.PRJNA46367,742722.PRJNA46367.ADLA01000065,94124
742722.PRJNA46367,742722.PRJNA46367.ADLA01000066,123593
742722.PRJNA46367,742722.PRJNA46367.ADLA01000067,128676
742722.PRJNA46367,742722.PRJNA46367.ADLA01000022,228345
742722.PRJNA46367,742722.PRJNA46367.ADLA01000088,230431
742722.PRJNA46367,742722.PRJNA46367.ADLA01000089,231483
742722.PRJNA46367,742722.PRJNA46367.ADLA01000082,232359
742722.PRJNA46367,742722.PRJNA46367.ADLA01000083,233863
742722.PRJNA46367,742722.PRJNA46367.ADLA01000080,235231
742722.PRJNA46367,742722.PRJNA46367.ADLA01000081,237019
742722.PRJNA46367,742722.PRJNA46367.ADLA01000086,238644
742722.PRJNA46367,742722.PRJNA46367.ADLA01000087,239796
742722.PRJNA46367,742722.PRJNA46367.ADLA01000084,240901
742722.PRJNA46367,742722.PRJNA46367.ADLA01000085,242158
742722.PRJNA46367,742722.PRJNA46367.ADLA01000059,243393
742722.PRJNA46367,742722.PRJNA46367.ADLA01000058,295383
742722.PRJNA46367,742722.PRJNA46367.ADLA01000055,299398
742722.PRJNA46367,742722.PRJNA46367.ADLA01000054,304543
742722.PRJNA46367,742722.PRJNA46367.ADLA01000057,320240
742722.PRJNA46367,742722.PRJNA46367.ADLA01000056,323988
742722.PRJNA46367,742722.PRJNA46367.ADLA01000051,466708
742722.PRJNA46367,742722.PRJNA46367.ADLA01000050,495557
742722.PRJNA46367,742722.PRJNA46367.ADLA01000053,605033
742722.PRJNA46367,742722.PRJNA46367.ADLA01000052,708305
742722.PRJNA46367,742722.PRJNA46367.ADLA01000048,740206
742722.PRJNA46367,742722.PRJNA46367.ADLA01000046,743718
742722.PRJNA46367,742722.PRJNA46367.ADLA01000047,766765
742722.PRJNA46367,742722.PRJNA46367.ADLA01000044,788449
742722.PRJNA46367,742722.PRJNA46367.ADLA01000045,794781
742722.PRJNA46367,742722.PRJNA46367.ADLA01000042,825103
742722.PRJNA46367,742722.PRJNA46367.ADLA01000043,827645
742722.PRJNA46367,742722.PRJNA46367.ADLA01000040,840563
742722.PRJNA46367,742722.PRJNA46367.ADLA01000041,843140
742722.PRJNA46367,742722.PRJNA46367.ADLA01000072,845813
742722.PRJNA46367,742722.PRJNA46367.ADLA01000071,847985
742722.PRJNA46367,742722.PRJNA46367.ADLA01000039,848900
742722.PRJNA46367,742722.PRJNA46367.ADLA01000038,879600
742722.PRJNA46367,742722.PRJNA46367.ADLA01000033,965736
742722.PRJNA46367,742722.PRJNA46367.ADLA01000032,1021950
742722.PRJNA46367,742722.PRJNA46367.ADLA01000031,1193004
742722.PRJNA46367,742722.PRJNA46367.ADLA01000030,1221160
742722.PRJNA46367,742722.PRJNA46367.ADLA01000037,1225327
742722.PRJNA46367,742722.PRJNA46367.ADLA01000036,1251945
742722.PRJNA46367,742722.PRJNA46367.ADLA01000035,1299136
742722.PRJNA46367,742722.PRJNA46367.ADLA01000034,1379290
742722.PRJNA46367,742722.PRJNA46367.ADLA01000062,1381039
742722.PRJNA46367,742722.PRJNA46367.ADLA01000028,1401231
742722.PRJNA46367,742722.PRJNA46367.ADLA01000029,1421953
742722.PRJNA46367,742722.PRJNA46367.ADLA01000026,1441285
742722.PRJNA46367,742722.PRJNA46367.ADLA01000020,1446982
742722.PRJNA46367,742722.PRJNA46367.ADLA01000021,1462382
742722.PRJNA46367,742722.PRJNA46367.ADLA01000023,1522638
742722.PRJNA46367,742722.PRJNA46367.ADLA01000024,1525902
742722.PRJNA46367,742722.PRJNA46367.ADLA01000025,1534610
742722.PRJNA46367,742722.PRJNA46367.ADLA01000027,1542063
742722.PRJNA46367,742722.PRJNA46367.ADLA01000011,1544412
742722.PRJNA46367,742722.PRJNA46367.ADLA01000010,1595206
742722.PRJNA46367,742722.PRJNA46367.ADLA01000013,1606673
742722.PRJNA46367,742722.PRJNA46367.ADLA01000012,1626864
742722.PRJNA46367,742722.PRJNA46367.ADLA01000015,1665951
742722.PRJNA46367,742722.PRJNA46367.ADLA01000014,1672789
742722.PRJNA46367,742722.PRJNA46367.ADLA01000017,1781892
742722.PRJNA46367,742722.PRJNA46367.ADLA01000016,1819486
742722.PRJNA46367,742722.PRJNA46367.ADLA01000019,1845182
742722.PRJNA46367,742722.PRJNA46367.ADLA01000018,1857506
742722.PRJNA46367,742722.PRJNA46367.ADLA01000049,1880274
742722.PRJNA46367,742722.PRJNA46367.ADLA01000099,1920588
742722.PRJNA46367,742722.PRJNA46367.ADLA01000098,1921157
742722.PRJNA46367,742722.PRJNA46367.ADLA01000002,1921749
742722.PRJNA46367,742722.PRJNA46367.ADLA01000003,1925159
742722.PRJNA46367,742722.PRJNA46367.ADLA01000000,1962174
742722.PRJNA46367,742722.PRJNA46367.ADLA01000001,1962279
742722.PRJNA46367,742722.PRJNA46367.ADLA01000006,2040579
742722.PRJNA46367,742722.PRJNA46367.ADLA01000007,2054009
742722.PRJNA46367,742722.PRJNA46367.ADLA01000004,2063228
742722.PRJNA46367,742722.PRJNA46367.ADLA01000005,2129203
742722.PRJNA46367,742722.PRJNA46367.ADLA01000008,2132900
742722.PRJNA46367,742722.PRJNA46367.ADLA01000009,2158137
742726.PRJNA46375,742726.PRJNA46375.ADLE01000016,0
742726.PRJNA46375,742726.PRJNA46375.ADLE01000014,85189
742726.PRJNA46375,742726.PRJNA46375.ADLE01000012,345847
742726.PRJNA46375,742726.PRJNA46375.ADLE01000013,347212
742726.PRJNA46375,742726.PRJNA46375.ADLE01000010,353691
742726.PRJNA46375,742726.PRJNA46375.ADLE01000018,355702
742726.PRJNA46375,742726.PRJNA46375.ADLE01000017,763026
742726.PRJNA46375,742726.PRJNA46375.ADLE01000015,871956
742726.PRJNA46375,742726.PRJNA46375.ADLE01000019,1245606
742726.PRJNA46375,742726.PRJNA46375.ADLE01000011,1252814
742726.PRJNA46375,742726.PRJNA46375.ADLE01000007,1541947
742726.PRJNA46375,742726.PRJNA46375.ADLE01000005,1784286
742726.PRJNA46375,742726.PRJNA46375.ADLE01000004,1785251
742726.PRJNA46375,742726.PRJNA46375.ADLE01000006,1785750
742726.PRJNA46375,742726.PRJNA46375.ADLE01000001,1856004
742726.PRJNA46375,742726.PRJNA46375.ADLE01000000,2709008
742726.PRJNA46375,742726.PRJNA46375.ADLE01000003,2709027
742726.PRJNA46375,742726.PRJNA46375.ADLE01000002,2710541
742726.PRJNA46375,742726.PRJNA46375.ADLE01000009,2756116
742726.PRJNA46375,742726.PRJNA46375.ADLE01000008,2883623
742765.PRJNA46407,742765.PRJNA46407.ADLU01000107,0
742765.PRJNA46407,742765.PRJNA46407.ADLU01000106,10824
742765.PRJNA46407,742765.PRJNA46407.ADLU01000105,18885
742765.PRJNA46407,742765.PRJNA46407.ADLU01000104,22448
742765.PRJNA46407,742765.PRJNA46407.ADLU01000103,35939
742765.PRJNA46407,742765.PRJNA46407.ADLU01000102,51482
742765.PRJNA46407,742765.PRJNA46407.ADLU01000101,56893
742765.PRJNA46407,742765.PRJNA46407.ADLU01000100,67366
742765.PRJNA46407,742765.PRJNA46407.ADLU01000109,79829
742765.PRJNA46407,742765.PRJNA46407.ADLU01000108,86890
742765.PRJNA46407,742765.PRJNA46407.ADLU01000095,95258
742765.PRJNA46407,742765.PRJNA46407.ADLU01000094,118174
742765.PRJNA46407,742765.PRJNA46407.ADLU01000097,120724
742765.PRJNA46407,742765.PRJNA46407.ADLU01000096,143297
742765.PRJNA46407,742765.PRJNA46407.ADLU01000091,166361
742765.PRJNA46407,742765.PRJNA46407.ADLU01000090,174421
742765.PRJNA46407,742765.PRJNA46407.ADLU01000093,181257
742765.PRJNA46407,742765.PRJNA46407.ADLU01000092,187485
742765.PRJNA46407,742765.PRJNA46407.ADLU01000099,193075
742765.PRJNA46407,742765.PRJNA46407.ADLU01000098,196908
742765.PRJNA46407,742765.PRJNA46407.ADLU01000118,217428
742765.PRJNA46407,742765.PRJNA46407.ADLU01000119,219671
742765.PRJNA46407,742765.PRJNA46407.ADLU01000110,221844
742765.PRJNA46407,742765.PRJNA46407.ADLU01000111,227854
742765.PRJNA46407,742765.PRJNA46407.ADLU01000112,229984
742765.PRJNA46407,742765.PRJNA46407.ADLU01000113,233604
742765.PRJNA46407,742765.PRJNA46407.ADLU01000114,237094
742765.PRJNA46407,742765.PRJNA46407.ADLU01000115,240331
742765.PRJNA46407,742765.PRJNA46407.ADLU01000116,243350
742765.PRJNA46407,742765.PRJNA46407.ADLU01000117,246173
742765.PRJNA46407,742765.PRJNA46407.ADLU01000125,248505
742765.PRJNA46407,742765.PRJNA46407.ADLU01000124,250095
742765.PRJNA46407,742765.PRJNA46407.ADLU01000086,251742
742765.PRJNA46407,742765.PRJNA46407.ADLU01000087,264378
742765.PRJNA46407,742765.PRJNA46407.ADLU01000084,300356
742765.PRJNA46407,742765.PRJNA46407.ADLU01000085,343604
742765.PRJNA46407,742765.PRJNA46407.ADLU01000082,370417
742765.PRJNA46407,742765.PRJNA46407.ADLU01000083,372428
742765.PRJNA46407,742765.PRJNA46407.ADLU01000080,375597
742765.PRJNA46407,742765.PRJNA46407.ADLU01000081,405322
742765.PRJNA46407,742765.PRJNA46407.ADLU01000088,443174
742765.PRJNA46407,742765.PRJNA46407.ADLU01000089,449972
742765.PRJNA46407,742765.PRJNA46407.ADLU01000129,470413
742765.PRJNA46407,742765.PRJNA46407.ADLU01000128,471648
742765.PRJNA46407,742765.PRJNA46407.ADLU01000127,472963
742765.PRJNA46407,742765.PRJNA46407.ADLU01000126,474355
742765.PRJNA46407,742765.PRJNA46407.ADLU01000121,475798
742765.PRJNA46407,742765.PRJNA46407.ADLU01000120,477858
742765.PRJNA46407,742765.PRJNA46407.ADLU01000123,480015
742765.PRJNA46407,742765.PRJNA46407.ADLU01000122,481670
742765.PRJNA46407,742765.PRJNA46407.ADLU01000064,483560
742765.PRJNA46407,742765.PRJNA46407.ADLU01000065,563920
742765.PRJNA46407,742765.PRJNA46407.ADLU01000061,576526
742765.PRJNA46407,742765.PRJNA46407.ADLU01000051,676367
742765.PRJNA46407,742765.PRJNA46407.ADLU01000052,679997
742765.PRJNA46407,742765.PRJNA46407.ADLU01000079,688671
742765.PRJNA46407,742765.PRJNA46407.ADLU01000078,704753
742765.PRJNA46407,742765.PRJNA46407.ADLU01000073,709215
742765.PRJNA46407,742765.PRJNA46407.ADLU01000072,714528
742765.PRJNA46407,742765.PRJNA46407.ADLU01000071,759944
742765.PRJNA46407,742765.PRJNA46407.ADLU01000070,772884
742765.PRJNA46407,742765.PRJNA46407.ADLU01000077,781455
742765.PRJNA46407,742765.PRJNA46407.ADLU01000076,784745
742765.PRJNA46407,742765.PRJNA46407.ADLU01000075,836594
742765.PRJNA46407,742765.PRJNA46407.ADLU01000074,853557
742765.PRJNA46407,742765.PRJNA46407.ADLU01000138,893222
742765.PRJNA46407,742765.PRJNA46407.ADLU01000136,893892
742765.PRJNA46407,742765.PRJNA46407.ADLU01000137,894623
742765.PRJNA46407,742765.PRJNA46407.ADLU01000132,895329
742765.PRJNA46407,742765.PRJNA46407.ADLU01000133,896376
742765.PRJNA46407,742765.PRJNA46407.ADLU01000130,897306
742765.PRJNA46407,742765.PRJNA46407.ADLU01000131,898470
742765.PRJNA46407,742765.PRJNA46407.ADLU01000068,899594
742765.PRJNA46407,742765.PRJNA46407.ADLU01000069,904505
742765.PRJNA46407,742765.PRJNA46407.ADLU01000067,918644
742765.PRJNA46407,742765.PRJNA46407.ADLU01000062,936020
742765.PRJNA46407,742765.PRJNA46407.ADLU01000063,1035546
742765.PRJNA46407,742765.PRJNA46407.ADLU01000050,1039145
742765.PRJNA46407,742765.PRJNA46407.ADLU01000053,1067756
742765.PRJNA46407,742765.PRJNA46407.ADLU01000055,1074755
742765.PRJNA46407,742765.PRJNA46407.ADLU01000054,1148022
