ori_id	asm_id	refseq	hit	gn:kegg	ori_pos	fname	genome_len
ORI93020089	GCF_000009885.1	NC_012731.1	REFSEQ	T00910	5248419	GCF_000009885.1_ASM988v1_genomic.gff.gz	5248520
ORI93030257	GCF_000021705.1	NC_012751.1	REFSEQ	T00911	2109995	GCF_000021705.1_ASM2170v1_genomic.gff.gz	2110331
ORI93020090	GCF_000022345.1	NC_012759.1	REFSEQ	T00913	3811990	GCF_000022345.1_ASM2234v1_genomic.gff.gz	4578159
ORI93030258	GCF_000023325.1	NC_012785.1	REFSEQ	T00914	217247	GCF_000023325.1_ASM2332v1_genomic.gff.gz	2302126
ORI93010547	GCF_000023385.1	NC_012793.1	REFSEQ	T00915	3464178	GCF_000023385.1_ASM2338v1_genomic.gff.gz	3464618
ORI94040258	GCF_000023345.1	NC_012792.1	REFSEQ	T00916	827004	GCF_000023345.1_ASM2334v1_genomic.gff.gz	1128644
ORI93010549	GCF_000010665.1	NC_012796.1	REFSEQ	T00917	3487818	GCF_000010665.1_ASM1066v1_genomic.gff.gz	5248049
ORI93010550	GCF_000023205.1	NC_012803.1	REFSEQ	T00918	1804	GCF_000023205.1_ASM2320v1_genomic.gff.gz	2501097
ORI93010551	GCF_000026765.1	NC_012806.1	REFSEQ	T00919	845675	GCF_000026765.1_ASM2676v1_genomic.gff.gz	846214
ORI93010552	GCF_000022685.1	NC_012808.1	REFSEQ	T00921	5511222	GCF_000022685.1_ASM2268v1_genomic.gff.gz	5511322
ORI93030259	GCF_000022725.1	NC_012846.1	REFSEQ	T00922	2340775	GCF_000022725.1_ASM2272v1_genomic.gff.gz	2341328
ORI93010554	GCF_000022705.1	NC_012814.1	REFSEQ	T00923	1938496	GCF_000022705.1_ASM2270v1_genomic.gff.gz	1938709
ORI94030308	GCF_000023425.1	NC_012857.1	REFSEQ	T00925	466406	GCF_000023425.1_ASM2342v1_genomic.gff.gz	1323321
ORI93040198	GCF_000023185.1	NC_012850.1	REFSEQ	T00926	4365704	GCF_000023185.1_ASM2318v1_genomic.gff.gz	4767043
ORI93030260	GCF_000022985.1	NC_012913.1	REFSEQ	T00929	1970764	GCF_000022985.1_ASM2298v1_genomic.gff.gz	2313035
ORI96000367	GCF_000022665.1	NC_012971.2	REFSEQ	T00931	3814435	GCF_000022665.1_ASM2266v1_genomic.gff.gz	4558953
ORI93010559	GCF_000010705.1	NC_012891.1	REFSEQ	T00932	2106332	GCF_000010705.1_ASM1070v1_genomic.gff.gz	2106340
ORI93040200	GCF_000023645.1	NC_012918.1	REFSEQ	T00933	4745654	GCF_000023645.1_ASM2364v1_genomic.gff.gz	4745806
ORI93020095	GCF_000023605.1	NC_012917.1	REFSEQ	T00934	4807536	GCF_000023605.1_ASM2360v1_genomic.gff.gz	4862913
ORI93010565	GCF_000026745.1	NC_012926.1	REFSEQ	T00935	2146026	GCF_000026745.1_ASM2674v1_genomic.gff.gz	2146229
ORI93010563	GCF_000091905.1	NC_012925.1	REFSEQ	T00936	2007290	GCF_000091905.1_ASM9190v1_genomic.gff.gz	2007491
ORI93010561	GCF_000026725.1	NC_012924.1	REFSEQ	T00937	2095697	GCF_000026725.1_ASM2672v1_genomic.gff.gz	2095898
ORI93020096	GCF_000023665.1	NC_012947.1	REFSEQ	T00939	4528998	GCF_000023665.1_ASM2366v1_genomic.gff.gz	4570938
ORI93040202	GCF_000023625.1	NC_012943.1	REFSEQ	T00940	4397750	GCF_000023625.1_ASM2362v1_genomic.gff.gz	4398250
ORI93020097	GCF_000196475.1	NC_012962.1	REFSEQ	T00941	41092	GCF_000196475.1_ASM19647v1_genomic.gff.gz	5064808
ORI93040205	GCF_000023705.1	NC_012968.1	REFSEQ	T00942	2547444	GCF_000023705.1_ASM2370v1_genomic.gff.gz	2547570
ORI93010566	GCF_000023745.1	NC_012969.1	REFSEQ	T00943	1548	GCF_000023745.1_ASM2374v1_genomic.gff.gz	2995511
ORI93020098	GCF_000017985.1	NC_012967.1	REFSEQ	T00944	3885995	GCF_000017985.1_ASM1798v1_genomic.gff.gz	4629812
ORI93030261	GCF_000023785.1	NC_012982.1	REFSEQ	T00945	3449288	GCF_000023785.1_ASM2378v1_genomic.gff.gz	3455622
ORI93010569	GCF_000023085.1	NC_012984.1	REFSEQ	T00946	3197260	GCF_000023085.1_ASM2308v1_genomic.gff.gz	3197759
ORI93040207	GCF_000083545.1	NC_012988.1	REFSEQ	T00947	5943668	GCF_000083545.1_ASM8354v1_genomic.gff.gz	5943768
ORI93020099	GCF_000022225.1	NC_013008.1	REFSEQ	T00949	4778216	GCF_000022225.1_ASM2222v1_genomic.gff.gz	5528136
ORI97016827	GCF_000091345.1	NC_012973.1	ASM	T00950	1490004	GCF_000091345.1_ASM9134v1_genomic.gff.gz	1576758
ORI93040208	GCF_000022525.1	NC_013009.1	REFSEQ	T00951	876108	GCF_000022525.1_ASM2252v1_genomic.gff.gz	879977
ORI93010570	GCF_000023025.1	NC_012997.1	REFSEQ	T00952	5192334	GCF_000023025.1_ASM2302v1_genomic.gff.gz	5193164
ORI93040210	GCF_000023725.1	NC_013062.1	REFSEQ	T00953	2765869	GCF_000023725.1_ASM2372v1_genomic.gff.gz	2768102
ORI93030262	GCF_000083565.1	NC_013016.1	REFSEQ	T00954	26352	GCF_000083565.1_ASM8356v1_genomic.gff.gz	2145295
ORI93040211	GCF_000022745.1	NC_013118.1	REFSEQ	T00955	1220106	GCF_000022745.1_ASM2274v1_genomic.gff.gz	1220319
ORI93040214	GCF_000023265.1	NC_013124.1	REFSEQ	T00956	2158066	GCF_000023265.1_ASM2326v1_genomic.gff.gz	2158157
ORI93010571	GCF_000023245.1	NC_013093.1	REFSEQ	T00957	1832	GCF_000023245.1_ASM2324v1_genomic.gff.gz	8248144
ORI93020100	GCF_000024005.1	NC_013132.1	REFSEQ	T00959	898988	GCF_000024005.1_ASM2400v1_genomic.gff.gz	9127347
ORI92840193	GCF_000026925.1	NC_012686.1	REFSEQ	T00960	722588	GCF_000026925.1_ASM2692v1_genomic.gff.gz	1044352
ORI93030265	GCF_000023285.1	NC_013162.1	REFSEQ	T00961	991415	GCF_000023285.1_ASM2328v1_genomic.gff.gz	2612925
ORI93010577	GCF_000023845.1	NC_013170.1	REFSEQ	T00962	1651	GCF_000023845.1_ASM2384v1_genomic.gff.gz	1617804
ORI93010580	GCF_000023225.1	NC_013173.1	REFSEQ	T00963	3942384	GCF_000023225.1_ASM2322v1_genomic.gff.gz	3942657
ORI93010579	GCF_000024105.1	NC_013171.1	REFSEQ	T00964	1882620	GCF_000024105.1_ASM2410v1_genomic.gff.gz	1883067
ORI93030266	GCF_000023405.1	NC_013172.1	REFSEQ	T00965	3605431	GCF_000023405.1_ASM2340v1_genomic.gff.gz	3614992
ORI93040218	GCF_000024165.1	NC_013194.1	REFSEQ	T00966	5058315	GCF_000024165.1_ASM2416v1_genomic.gff.gz	5058518
ORI93010573	GCF_000024025.1	NC_013131.1	REFSEQ	T00967	10467732	GCF_000024025.1_ASM2402v1_genomic.gff.gz	10467782
ORI93040215	GCF_000024045.1	NC_013161.1	REFSEQ	T00968	1069629	GCF_000024045.1_ASM2404v1_genomic.gff.gz	4669813
ORI94040259	GCF_000023445.1	NC_012881.1	REFSEQ	T00969	4233400	GCF_000023445.1_ASM2344v1_genomic.gff.gz	4289847
ORI93030263	GCF_000023125.1	NC_013037.1	REFSEQ	T00970	4633502	GCF_000023125.1_ASM2312v1_genomic.gff.gz	6967790
ORI93010582	GCF_000024065.1	NC_013174.1	REFSEQ	T00972	2749284	GCF_000024065.1_ASM2406v1_genomic.gff.gz	2749646
ORI93010575	GCF_000024085.1	NC_013166.1	REFSEQ	T00973	2851575	GCF_000024085.1_ASM2408v1_genomic.gff.gz	2852073
ORI93010576	GCF_000023925.1	NC_013169.1	REFSEQ	T00974	1730	GCF_000023925.1_ASM2392v1_genomic.gff.gz	2785024
ORI93010584	GCF_000023905.1	NC_013192.1	REFSEQ	T00975	2465526	GCF_000023905.1_ASM2390v1_genomic.gff.gz	2465610
ORI94010701	GCF_000023585.1	NC_012914.1	REFSEQ	T00977	7184392	GCF_000023585.1_ASM2358v1_genomic.gff.gz	7184930
ORI93030264	GCF_000023825.1	NC_013061.1	REFSEQ	T00978	15988	GCF_000023825.1_ASM2382v1_genomic.gff.gz	5167383
ORI94030305	GCF_000023005.1	NC_012633.1	REFSEQ	T00979	1278146	GCF_000023005.1_ASM2300v1_genomic.gff.gz	1278540
ORI93010574	GCF_000023865.1	NC_013159.1	REFSEQ	T00980	1893	GCF_000023865.1_ASM2386v1_genomic.gff.gz	4308349
ORI97017029	GCF_000023885.1	NC_013165.1	ASM	T00981	3165004	GCF_000023885.1_ASM2388v1_genomic.gff.gz	3165038
ORI97017031	GCF_000024225.1	NC_013203.1	ASM	T00983	2730	GCF_000024225.1_ASM2422v1_genomic.gff.gz	1543805
ORI93040220	GCF_000024265.1	NC_013204.1	REFSEQ	T00984	2869	GCF_000024265.1_ASM2426v1_genomic.gff.gz	3632260
ORI93010588	GCF_000024285.1	NC_013205.1	REFSEQ	T00985	3018402	GCF_000024285.1_ASM2428v1_genomic.gff.gz	3018755
ORI93010589	GCF_000024205.1	NC_013216.1	REFSEQ	T00986	4545344	GCF_000024205.1_ASM2420v1_genomic.gff.gz	4545624
ORI93010586	GCF_000026505.1	NC_013198.1	REFSEQ	T00987	3009358	GCF_000026505.1_ASM2650v1_genomic.gff.gz	3010111
ORI93040221	GCF_000010825.1	NC_013209.1	REFSEQ	T00988	2896654	GCF_000010825.1_ASM1082v1_genomic.gff.gz	2907495
ORI93010590	GCF_000024325.1	NC_013223.1	REFSEQ	T00989	2830228	GCF_000024325.1_ASM2432v1_genomic.gff.gz	2864304
ORI94010703	GCF_000026525.1	NC_013199.1	REFSEQ	T00990	2967854	GCF_000026525.1_ASM2652v1_genomic.gff.gz	2968598
ORI93040223	GCF_000024365.1	NC_013235.1	REFSEQ	T00991	6060050	GCF_000024365.1_ASM2436v1_genomic.gff.gz	6060298
ORI93030267	GCF_000024125.1	NC_013222.1	REFSEQ	T00992	758716	GCF_000024125.1_ASM2412v1_genomic.gff.gz	3530383
ORI93010594	GCF_000024605.1	NC_013385.1	REFSEQ	T00994	2129201	GCF_000024605.1_ASM2460v1_genomic.gff.gz	2129237
ORI93040227	GCF_000022605.2	NC_013454.1	REFSEQ	T00995	533615	GCF_000022605.2_ASM2260v1_genomic.gff.gz	636850
ORI93010591	GCF_000085225.1	NC_013315.1	REFSEQ	T00997	4109897	GCF_000085225.1_ASM8522v1_genomic.gff.gz	4110554
ORI93020086	GCF_000027265.1	NC_012214.1	REFSEQ	T01000	4025858	GCF_000027265.1_ASM2726v1_genomic.gff.gz	4026322
ORI93020102	GCF_000010745.1	NC_013353.1	REFSEQ	T01096	4538063	GCF_000010745.1_ASM1074v1_genomic.gff.gz	5449314
ORI93020104	GCF_000010765.1	NC_013364.1	REFSEQ	T01097	4601963	GCF_000010765.1_ASM1076v1_genomic.gff.gz	5371077
ORI93020103	GCF_000091005.1	NC_013361.1	REFSEQ	T01098	4857493	GCF_000091005.1_ASM9100v1_genomic.gff.gz	5697240
ORI93030269	GCF_000024665.1	NC_013410.1	REFSEQ	T01099	1737544	GCF_000024665.1_ASM2466v1_genomic.gff.gz	3842635
ORI93010595	GCF_000024685.1	NC_013406.1	REFSEQ	T01100	7121093	GCF_000024685.1_ASM2468v1_genomic.gff.gz	7121665
ORI93010597	GCF_000024705.1	NC_013411.1	REFSEQ	T01101	3622489	GCF_000024705.1_ASM2470v1_genomic.gff.gz	3622844
ORI93040226	GCF_000024785.1	NC_013441.1	REFSEQ	T01102	5208383	GCF_000024785.1_ASM2478v1_genomic.gff.gz	5208602
ORI93010598	GCF_000024805.1	NC_013440.1	REFSEQ	T01103	1606	GCF_000024805.1_ASM2480v1_genomic.gff.gz	9446314
ORI93040224	GCF_000024765.1	NC_013422.1	REFSEQ	T01104	2508187	GCF_000024765.1_ASM2476v1_genomic.gff.gz	2582886
ORI93020105	GCF_000024645.1	NC_013421.1	REFSEQ	T01106	4981319	GCF_000024645.1_ASM2464v1_genomic.gff.gz	5063892
ORI94040260	GCF_000024825.1	NC_013457.1	REFSEQ	T01107	1123060	GCF_000024825.1_ASM2482v1_genomic.gff.gz	1829445
ORI93030268	GCF_000024245.1	NC_013355.1	REFSEQ	T01110	1370998	GCF_000024245.1_ASM2424v1_genomic.gff.gz	2124771
ORI93010601	GCF_000024845.1	NC_013501.1	REFSEQ	T01119	3261255	GCF_000024845.1_ASM2484v1_genomic.gff.gz	3261604
ORI93010602	GCF_000091405.1	NC_013504.1	REFSEQ	T01120	1755509	GCF_000091405.1_ASM9140v1_genomic.gff.gz	1755993
ORI93020109	GCF_000020865.1	NC_013508.1	REFSEQ	T01121	3728199	GCF_000020865.1_ASM2086v1_genomic.gff.gz	3760463
ORI93040228	GCF_000085865.1	NC_013511.1	REFSEQ	T01122	2474	GCF_000085865.1_ASM8586v1_genomic.gff.gz	665445
ORI93010607	GCF_000024405.1	NC_013517.1	REFSEQ	T01123	4418805	GCF_000024405.1_ASM2440v1_genomic.gff.gz	4418842
ORI93010600	GCF_000024585.1	NC_013450.1	REFSEQ	T01124	2824191	GCF_000024585.1_ASM2458v1_genomic.gff.gz	2824404
ORI93010606	GCF_000024565.1	NC_013515.1	REFSEQ	T01125	1662020	GCF_000024565.1_ASM2456v1_genomic.gff.gz	1662578
ORI93010605	GCF_000024885.1	NC_013512.1	REFSEQ	T01126	1121	GCF_000024885.1_ASM2488v1_genomic.gff.gz	2306351
ORI93010604	GCF_000024385.1	NC_013510.1	REFSEQ	T01127	5638354	GCF_000024385.1_ASM2438v1_genomic.gff.gz	5639016
ORI94040261	GCF_000024985.1	NC_013524.1	REFSEQ	T01128	755032	GCF_000024985.1_ASM2498v1_genomic.gff.gz	1252731
ORI93010611	GCF_000024905.1	NC_013522.1	REFSEQ	T01129	1848210	GCF_000024905.1_ASM2490v1_genomic.gff.gz	1848474
ORI93010609	GCF_000024945.1	NC_013520.1	REFSEQ	T01130	2131551	GCF_000024945.1_ASM2494v1_genomic.gff.gz	2132142
ORI93030275	GCF_000024505.1	NC_013532.1	REFSEQ	T01133	95115	GCF_000024505.1_ASM2450v1_genomic.gff.gz	1206806
ORI93030274	GCF_000025005.1	NC_013526.1	REFSEQ	T01134	23359	GCF_000025005.1_ASM2500v1_genomic.gff.gz	1074634
ORI93010613	GCF_000024965.1	NC_013530.1	REFSEQ	T01135	3742473	GCF_000024965.1_ASM2496v1_genomic.gff.gz	3742776
ORI93010614	GCF_000025025.1	NC_013552.1	REFSEQ	T01136	1594	GCF_000025025.1_ASM2502v1_genomic.gff.gz	1413462
ORI93010616	GCF_000024865.1	NC_013595.1	REFSEQ	T01137	10341154	GCF_000024865.1_ASM2486v1_genomic.gff.gz	10341314
ORI93020110	GCF_000025065.1	NC_013592.1	REFSEQ	T01138	4747164	GCF_000025065.1_ASM2506v1_genomic.gff.gz	4818394
ORI93030276	GCF_000025105.1	NC_013642.1	REFSEQ	T01139	807603	GCF_000025105.1_ASM2510v1_genomic.gff.gz	1809823
ORI93010618	GCF_000025045.1	NC_013656.1	REFSEQ	T01141	1943	GCF_000025045.1_ASM2504v1_genomic.gff.gz	2598144
ORI93010620	GCF_000024445.1	NC_013714.1	REFSEQ	T01143	2636053	GCF_000024445.1_ASM2444v1_genomic.gff.gz	2636367
ORI93010621	GCF_000011025.1	NC_013715.1	REFSEQ	T01144	2264035	GCF_000011025.1_ASM1102v1_genomic.gff.gz	2264603
ORI93030277	GCF_000027085.1	NC_013716.1	REFSEQ	T01145	4232914	GCF_000027085.1_ASM2708v1_genomic.gff.gz	5346659
ORI93010624	GCF_000025205.1	NC_013721.1	REFSEQ	T01146	55486	GCF_000025205.1_ASM2520v1_genomic.gff.gz	1617545
ORI93010622	GCF_000025185.1	NC_013720.1	REFSEQ	T01147	1281155	GCF_000025185.1_ASM2518v1_genomic.gff.gz	6196199
ORI93010629	GCF_000025305.1	NC_013740.1	REFSEQ	T01151	2329473	GCF_000025305.1_ASM2530v1_genomic.gff.gz	2329769
ORI93040231	GCF_000025265.1	NC_013739.1	REFSEQ	T01153	6359091	GCF_000025265.1_ASM2526v1_genomic.gff.gz	6359369
ORI93010625	GCF_000024345.1	NC_013729.1	REFSEQ	T01155	7579279	GCF_000024345.1_ASM2434v1_genomic.gff.gz	7579488
ORI93030279	GCF_000025125.1	NC_013771.1	REFSEQ	T01159	138998	GCF_000025125.1_ASM2512v1_genomic.gff.gz	1443806
ORI93040230	GCF_000087965.2	NC_013722.1	REFSEQ	T01160	3768668	GCF_000087965.2_ASM8796v1_genomic.gff.gz	3768695
ORI93010630	GCF_000025345.1	NC_013757.1	REFSEQ	T01163	2069	GCF_000025345.1_ASM2534v1_genomic.gff.gz	5322497
ORI93010634	GCF_000022925.1	NC_013768.1	REFSEQ	T01164	2998738	GCF_000022925.1_ASM2292v1_genomic.gff.gz	2999054
ORI93040232	GCF_000010785.1	NC_013799.1	REFSEQ	T01167	1743034	GCF_000010785.1_ASM1078v1_genomic.gff.gz	1743135
ORI93030280	GCF_000025485.1	NC_013851.1	REFSEQ	T01168	3429460	GCF_000025485.1_ASM2548v1_genomic.gff.gz	3526903
ORI93030281	GCF_000010725.1	NC_013854.1	REFSEQ	T01169	1	GCF_000010725.1_ASM1072v1_genomic.gff.gz	3311395
ORI93020111	GCF_000025465.1	NC_013850.1	REFSEQ	T01170	5426903	GCF_000025465.1_ASM2546v1_genomic.gff.gz	5458505
ORI93010637	GCF_000027185.1	NC_013798.1	REFSEQ	T01171	2350878	GCF_000027185.1_ASM2718v1_genomic.gff.gz	2350911
ORI93010639	GCF_000027165.1	NC_013853.1	REFSEQ	T01173	2146400	GCF_000027165.1_ASM2716v1_genomic.gff.gz	2146611
ORI93010641	GCF_000025545.1	NC_013889.1	REFSEQ	T01174	1486	GCF_000025545.1_ASM2554v1_genomic.gff.gz	2744800
ORI93010646	GCF_000025085.1	NC_013893.1	REFSEQ	T01177	2626798	GCF_000025085.1_ASM2508v1_genomic.gff.gz	2658366
ORI93010649	GCF_000025645.1	NC_013921.1	REFSEQ	T01178	2450977	GCF_000025645.1_ASM2564v1_genomic.gff.gz	2451061
ORI93010647	GCF_000025605.1	NC_013894.1	REFSEQ	T01179	163763	GCF_000025605.1_ASM2560v1_genomic.gff.gz	1500577
ORI93010642	GCF_000025585.1	NC_013890.1	REFSEQ	T01182	1580	GCF_000025585.1_ASM2558v1_genomic.gff.gz	1360154
ORI93010640	GCF_000091785.1	NC_013861.1	REFSEQ	T01183	4076599	GCF_000091785.1_ASM9178v1_genomic.gff.gz	4077332
ORI93010644	GCF_000027145.1	NC_013891.1	REFSEQ	T01184	2797449	GCF_000027145.1_ASM2714v1_genomic.gff.gz	2797636
ORI93010651	GCF_000091645.1	NC_013928.1	REFSEQ	T01185	2013580	GCF_000091645.1_ASM9164v1_genomic.gff.gz	2013587
ORI93030282	GCF_000027225.1	NC_013892.1	REFSEQ	T01186	36292	GCF_000027225.1_ASM2722v1_genomic.gff.gz	4225498
ORI93010652	GCF_000091305.1	NC_013929.1	REFSEQ	T01187	5138728	GCF_000091305.1_ASM9130v1_genomic.gff.gz	10148695
ORI93020112	GCF_000010985.1	NC_013939.1	REFSEQ	T01188	2234308	GCF_000010985.1_ASM1098v1_genomic.gff.gz	2234389
ORI93030283	GCF_000025725.1	NC_013943.1	REFSEQ	T01189	3055541	GCF_000025725.1_ASM2572v1_genomic.gff.gz	3222077
ORI93020113	GCF_000025165.1	NC_013941.1	REFSEQ	T01190	4606596	GCF_000025165.1_ASM2516v1_genomic.gff.gz	5386352
ORI93040236	GCF_000091985.1	NC_013949.1	REFSEQ	T01191	1577997	GCF_000091985.1_ASM9198v1_genomic.gff.gz	1578097
ORI93040234	GCF_000089865.1	NC_013948.1	REFSEQ	T01192	1006523	GCF_000089865.1_ASM8986v1_genomic.gff.gz	1006702
ORI93010654	GCF_000024425.1	NC_013946.1	REFSEQ	T01193	3097283	GCF_000024425.1_ASM2442v1_genomic.gff.gz	3097457
ORI93010656	GCF_000024545.1	NC_013947.1	REFSEQ	T01194	6841169	GCF_000024545.1_ASM2454v1_genomic.gff.gz	6841557
ORI97017033	GCF_000025705.1	NC_013959.1	ASM	T01196	3003585	GCF_000025705.1_ASM2570v1_genomic.gff.gz	3003656
ORI93020115	GCF_000091565.1	NC_013961.1	REFSEQ	T01197	3805141	GCF_000091565.1_ASM9156v1_genomic.gff.gz	3805573
ORI93010657	GCF_000024725.1	NC_013960.1	REFSEQ	T01198	1597	GCF_000024725.1_ASM2472v1_genomic.gff.gz	4079427
ORI93020116	GCF_000027205.1	NC_013971.1	REFSEQ	T01199	3805408	GCF_000027205.1_ASM2720v1_genomic.gff.gz	3805874
ORI93030287	GCF_000091125.1	NC_014013.1	REFSEQ	T01201	1204	GCF_000091125.1_ASM9112v1_genomic.gff.gz	681892
ORI93010660	GCF_000025885.1	NC_014011.1	REFSEQ	T01202	1980344	GCF_000025885.1_ASM2588v1_genomic.gff.gz	1980592
ORI93010658	GCF_000025905.1	NC_014008.1	REFSEQ	T01204	3750770	GCF_000025905.1_ASM2590v1_genomic.gff.gz	3750771
ORI93040239	GCF_000025845.1	NC_014014.1	REFSEQ	T01205	934098	GCF_000025845.1_ASM2584v1_genomic.gff.gz	934379
ORI93010661	GCF_000091325.1	NC_014012.1	REFSEQ	T01206	29759	GCF_000091325.1_ASM9132v1_genomic.gff.gz	4962103
ORI93030286	GCF_000024465.1	NC_014010.1	REFSEQ	T01207	1808666	GCF_000024465.1_ASM2446v1_genomic.gff.gz	2753527
ORI93010663	GCF_000025825.1	NC_014019.1	REFSEQ	T01208	5096376	GCF_000025825.1_ASM2582v1_genomic.gff.gz	5097129
ORI93020118	GCF_000090405.2	NC_014032.1	REFSEQ	T01209	12840	GCF_000090405.2_ASM9040v2_genomic.gff.gz	3619447
ORI93020117	GCF_000022845.1	NC_014029.1	REFSEQ	T01210	4553476	GCF_000022845.1_ASM2284v1_genomic.gff.gz	4553586
ORI93030288	GCF_000025925.1	NC_014033.1	REFSEQ	T01212	3065736	GCF_000025925.1_ASM2592v1_genomic.gff.gz	3619559
ORI93040240	GCF_000021865.1	NC_014034.1	REFSEQ	T01213	76589	GCF_000021865.1_ASM2186v1_genomic.gff.gz	3738958
ORI94010704	GCF_000024925.1	NC_013521.1	REFSEQ	T01214	1610	GCF_000024925.1_ASM2492v1_genomic.gff.gz	4253413
ORI93010664	GCF_000025765.1	NC_014039.1	REFSEQ	T01215	1744	GCF_000025765.1_ASM2576v1_genomic.gff.gz	2495334
ORI93040241	GCF_000023465.1	NC_014041.1	REFSEQ	T01216	34187	GCF_000023465.1_ASM2346v1_genomic.gff.gz	5128187
ORI93030292	GCF_000092885.1	NC_014119.1	REFSEQ	T01217	740119	GCF_000092885.1_ASM9288v1_genomic.gff.gz	1282816
ORI93030289	GCF_000093065.1	NC_014109.1	REFSEQ	T01218	193334	GCF_000093065.1_ASM9306v1_genomic.gff.gz	574390
ORI93010667	GCF_000025805.1	NC_014103.1	REFSEQ	T01219	5096694	GCF_000025805.1_ASM2580v1_genomic.gff.gz	5097447
ORI93010665	GCF_000092905.1	NC_014098.1	REFSEQ	T01220	3384668	GCF_000092905.1_ASM9290v1_genomic.gff.gz	3384766
ORI93020119	GCF_000092285.1	NC_014100.1	REFSEQ	T01221	4615609	GCF_000092285.1_ASM9228v1_genomic.gff.gz	4655622
ORI93010668	GCF_000091765.1	NC_014106.1	REFSEQ	T01222	2042720	GCF_000091765.1_ASM9176v1_genomic.gff.gz	2043161
ORI93010671	GCF_000092265.1	NC_014147.1	REFSEQ	T01224	397	GCF_000092265.1_ASM9226v1_genomic.gff.gz	1863286
ORI93030293	GCF_000092105.1	NC_014148.1	REFSEQ	T01225	5423061	GCF_000092105.1_ASM9210v1_genomic.gff.gz	5423075
ORI93010672	GCF_000092945.1	NC_014152.1	REFSEQ	T01226	3156874	GCF_000092945.1_ASM9294v1_genomic.gff.gz	3157416
ORI93010673	GCF_000092605.1	NC_014153.1	REFSEQ	T01227	1888	GCF_000092605.1_ASM9260v1_genomic.gff.gz	3396378
ORI93040244	GCF_000092225.1	NC_014158.1	REFSEQ	T01228	4379475	GCF_000092225.1_ASM9222v1_genomic.gff.gz	4379918
ORI93030294	GCF_000092845.1	NC_014150.1	REFSEQ	T01229	1596291	GCF_000092845.1_ASM9284v1_genomic.gff.gz	3241804
ORI93040243	GCF_000092865.1	NC_014151.1	REFSEQ	T01230	4122714	GCF_000092865.1_ASM9286v1_genomic.gff.gz	4123179
ORI93020120	GCF_000025565.1	NC_014121.1	REFSEQ	T01231	5286982	GCF_000025565.1_ASM2556v1_genomic.gff.gz	5314581
ORI93010669	GCF_000092625.1	NC_014125.1	REFSEQ	T01232	3515776	GCF_000092625.1_ASM9262v1_genomic.gff.gz	3516334
ORI93010670	GCF_000092505.1	NC_014136.1	REFSEQ	T01233	592833	GCF_000092505.1_ASM9250v1_genomic.gff.gz	2002721
ORI93040247	GCF_000092245.1	NC_014166.1	REFSEQ	T01235	3192106	GCF_000092245.1_ASM9224v1_genomic.gff.gz	3192235
ORI93040246	GCF_000092645.1	NC_014165.1	REFSEQ	T01236	4189715	GCF_000092645.1_ASM9264v1_genomic.gff.gz	4189976
ORI93010674	GCF_000092825.1	NC_014168.1	REFSEQ	T01238	1594	GCF_000092825.1_ASM9282v1_genomic.gff.gz	3157527
ORI93010678	GCF_000092165.1	NC_014171.1	REFSEQ	T01239	5329807	GCF_000092165.1_ASM9216v1_genomic.gff.gz	5330088
ORI93010676	GCF_000092325.1	NC_014169.1	REFSEQ	T01240	2477730	GCF_000092325.1_ASM9232v1_genomic.gff.gz	2477838
ORI93010687	GCF_000092365.1	NC_014218.1	REFSEQ	T01242	1985902	GCF_000092365.1_ASM9236v1_genomic.gff.gz	1986154
ORI93010689	GCF_000093085.1	NC_014219.1	REFSEQ	T01243	3592370	GCF_000093085.1_ASM9308v1_genomic.gff.gz	3592487
ORI93040248	GCF_000092205.1	NC_014216.1	REFSEQ	T01244	2444764	GCF_000092205.1_ASM9220v1_genomic.gff.gz	3097763
ORI93010680	GCF_000092445.1	NC_014206.1	REFSEQ	T01245	3650552	GCF_000092445.1_ASM9244v1_genomic.gff.gz	3650813
ORI93010685	GCF_000092125.1	NC_014212.1	REFSEQ	T01246	1446	GCF_000092125.1_ASM9212v1_genomic.gff.gz	3249394
ORI93010681	GCF_000093025.1	NC_014207.1	REFSEQ	T01247	1510	GCF_000093025.1_ASM9302v1_genomic.gff.gz	3059871
ORI96000369	GCF_000092985.1	NC_014211.1	REFSEQ	T01248	459388	GCF_000092985.1_ASM9298v1_genomic.gff.gz	775354
ORI93010682	GCF_000092965.1	NC_014209.1	REFSEQ	T01250	2305683	GCF_000092965.1_ASM9296v1_genomic.gff.gz	2306092
ORI93020121	GCF_000091725.1	NC_014215.1	REFSEQ	T01252	10426	GCF_000091725.1_ASM9172v1_genomic.gff.gz	2616384
ORI93040251	GCF_000092405.1	NC_014220.1	REFSEQ	T01253	2405467	GCF_000092405.1_ASM9240v1_genomic.gff.gz	2405559
ORI93010690	GCF_000092425.1	NC_014221.1	REFSEQ	T01254	1501	GCF_000092425.1_ASM9242v1_genomic.gff.gz	3260398
ORI93040252	GCF_000092785.1	NC_014225.1	REFSEQ	T01255	44222	GCF_000092785.1_ASM9278v1_genomic.gff.gz	2116312
ORI93040253	GCF_000196315.1	NC_014230.1	REFSEQ	T01256	771163	GCF_000196315.1_ASM19631v1_genomic.gff.gz	2952962
ORI93020122	GCF_000196535.1	NC_014246.1	REFSEQ	T01257	809788	GCF_000196535.1_ASM19653v1_genomic.gff.gz	2146480
